NAME	LT_HSC_Ctrl_1	LT_HSC_Ctrl_2	LT_HSC_Ctrl_3	LT_HSC_shCTCF_1	LT_HSC_shCTCF_2	LT_HSC_shCTCF_3	ST_HSC_Ctrl_1	ST_HSC_Ctrl_2	ST_HSC_Ctrl_3	ST_HSC_shCTCF_1	ST_HSC_shCTCF_2	ST_HSC_shCTCF_3	CD34+/CD38+_Ctrl_1	CD34+/CD38+_Ctrl_2	CD34+/CD38+_Ctrl_3	CD34+/CD38+shCTCF_1	CD34+/CD38+shCTCF_2	CD34+/CD38+shCTCF_3
MIR600HG	0.997455	0.68151	0.841604	0.480715	0.745154	0.753678	0.993112	0.698836	1.05975	0.681871	0.587594	0.672812	0.369225	0.418556	0.672945	0.465213	0.382471	0.518342
STRBP	26.1227	26.8958	26.3611	15.5979	14.2613	14.5964	26.0241	21.2883	24.6624	16.7423	12.484	15.0897	19.7255	24.6486	25.109	13.4198	15.8438	17.6239
DENND1A	16.7632	16.8262	14.8234	19.9703	19.2564	18.7064	14.9955	14.3397	14.6964	16.0443	17.1218	17.9152	25.6304	20.7305	18.2339	21.0815	18.1035	20.6415
MIR601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMB7	224.059	238.84	229.813	242.443	263.625	248.139	251.403	259.813	255.834	256.868	250.379	280.579	356.143	386.587	321.768	389.687	346.266	368.802
NR5A1	0.10887	0.0736621	0.0687702	0	0.125531	0.0179193	0	0.0193785	0.0401468	0.0189169	0.018864	0.0700987	0.0208707	0	0.0224009	0	0.0199092	0.0178375
NR6A1	1.13623	1.34704	0.83314	1.54274	1.42683	1.48964	1.03927	0.738825	1.50228	1.41063	1.05252	1.40987	0.735625	0.830703	0.545952	0.635291	0.977363	1.00156
RPL35	1114.76	867.428	1133.06	1077.71	1049.79	1095.1	1254.07	989.934	1112.22	1255.21	1050.28	1057.91	1419.81	1432.47	1073.74	1402.68	1098.18	1278.12
GOLGA1	4.66298	5.57527	5.266	3.02929	4.50554	4.52511	5.52818	4.59087	4.46868	3.99372	4.03281	3.6266	5.71344	4.23989	4.54186	3.67005	3.33202	3.14845
SCAI	1.58461	1.61708	1.55727	1.62937	1.42397	1.5405	1.25271	1.58665	1.3733	1.41559	1.60349	1.52027	1.45323	1.61888	1.56062	1.70226	1.98498	1.67944
PPP6C	26.347	30.6061	29.6203	14.6782	17.5496	16.5636	23.4607	32.7744	27.6765	19.0599	18.8348	19.5954	35.1476	39.1309	35.038	26.136	25.3776	24.4768
HSPA5	281.153	274.926	293.859	282.968	303.781	279.695	350.222	409.408	334.456	304.054	333.811	297.761	406.449	416.83	453.728	342.582	396.592	460.557
MAPKAP1	54.021	59.3383	57.0628	56.33	50.6318	55.3773	62.9211	63.0432	62.563	63.4461	55.9404	61.0973	68.0302	56.1624	64.0616	68.1273	63.2869	56.8608
NRON	0	0	0	0	0.0205905	0.020573	0.0429921	0	0.046131	0.0217318	0.0216625	0.0604536	0	0.0211673	0.0257542	0	0.0457759	0
ANGPTL2	0.155313	0.22046	0.573671	0.233309	0.460349	0.475368	0	0.116031	0.171637	0.113249	0.0645568	0.134767	0	0	0.0191436	0	0	0
RPL12	12.4703	12.6817	17.0083	14.4544	18.6782	17.4469	12.5295	8.91124	11.0087	13.7494	14.4528	10.0371	14.8059	15.9556	12.0679	13.2661	10.9967	14.8655
SNORA65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM129B	4.1274	5.08617	4.74602	3.60135	3.14208	3.62644	3.88418	4.3626	3.35753	4.12835	4.82899	4.28395	6.45744	3.8465	3.67471	4.74497	2.59464	2.74837
MIR3911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTRH1	23.0038	18.145	20.8318	12.1569	13.9737	14.5741	20.3991	21.0317	17.9898	18.7288	16.2236	16.1274	23.8053	17.1687	17.0396	20.6732	13.0927	15.0829
TOR2A	14.7195	11.2523	10.1198	21.451	22.2514	22.5063	15.3854	14.7012	16.3869	21.9211	28.2187	26.5734	17.4847	13.0897	14.6139	21.1625	22.9552	21.244
SH2D3C	22.2748	20.3888	17.725	16.7924	13.1528	17.2787	21.6817	15.6094	17.7255	17.8681	13.5881	16.8114	3.82606	5.93809	7.9558	3.05475	7.08796	5.58114
ENG	38.1811	29.9701	30.9375	24.8797	23.6902	26.5331	38.2744	31.3439	32.3169	31.8396	30.7346	30.7135	33.9051	20.3704	21.4027	35.3963	21.5372	16.5155
AK1	2.9236	4.09866	3.67392	3.95093	4.31288	4.56196	2.40802	3.10127	2.27663	2.70696	3.49736	3.16157	4.39366	2.55821	1.8448	4.28078	2.09151	1.5195
MIR4672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST6GALNAC6	23.9656	20.5619	19.8094	18.8269	19.1815	21.5645	24.0603	25.3528	25.5091	24.7063	24.8163	23.9852	25.2013	17.7724	15.8906	20.865	15.6841	13.7682
ST6GALNAC4	14.5622	13.3305	14.8986	10.7318	13.7211	13.0326	14.9784	12.6292	14.7145	13.677	12.8326	14.4798	10.3164	7.80009	8.48173	9.21694	8.64374	6.71666
PIP5KL1	0.42281	0	0.116402	0.401744	0.120565	0.12774	0.125564	0.197663	0.133976	0.193387	0.319398	0.121269	0.0727784	0	0.152966	0	0.0888032	0.0397914
DPM2	57.9742	47.7641	58.1814	46.6419	52.6172	49.6488	56.9214	58.3738	55.1086	56.922	50.4435	54.003	77.9307	60.7108	47.9618	68.0098	50.9198	58.4671
FAM102A	4.44369	2.89828	3.02118	2.90887	2.03171	3.04575	3.68991	1.80034	2.51778	3.30771	2.41055	2.57666	1.05326	1.03393	1.70409	1.07756	1.15408	1.03392
NAIF1	3.01625	2.92607	2.17385	2.95509	2.98035	2.75165	3.58786	4.05969	3.76936	4.11637	4.80439	3.77946	4.33024	3.54376	3.67929	4.46206	3.41391	3.41275
LOC100289019	0.387732	0.261946	0.285554	0.364002	0.31209	0.41113	0.548622	0.321739	0.34897	0.478498	0.432662	0.373527	0.543337	0.364138	0.353754	0.476101	0.393042	0.422551
PTGES2	32.9802	25.8246	24.9809	31.4088	30.8346	36.2325	36.9292	29.3816	31.1717	39.3399	35.4568	37.3182	35.3194	22.1357	26.0598	40.3169	25.7064	29.5006
CIZ1	29.0234	25.131	24.6811	14.0062	15.3676	19.7659	27.5673	29.1131	27.7284	26.7033	23.453	25.8759	23.337	18.0722	17.8693	20.5744	17.6418	10.6491
MIR199B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLGA2	2.08325	1.71914	1.54604	1.70209	2.05755	1.9421	1.92547	1.81025	2.08678	2.3154	2.51103	1.93066	2.12044	2.68564	2.97502	2.34273	2.29278	2.12967
TRUB2	95.708	80.3243	90.5831	88.1085	90.6532	93.9205	102.38	96.3098	100.255	103.453	88.5142	93.0602	109.235	99.6274	95.0723	110.056	91.7354	107.574
MIR219-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WDR34	71.1305	57.2148	65.6237	57.3809	61.8641	59.9906	76.6993	69.0151	75.8973	82.3331	64.2318	77.0915	72.8979	58.1509	53.321	63.4943	60.1294	67.9674
ZDHHC12	46.668	44.5516	47.22	47.6676	48.5908	51.3525	49.1902	46.1429	49.6147	55.0792	49.8903	54.6141	38.7715	35.0998	37.708	41.0468	41.0716	42.5745
ZER1	12.7768	12.2943	11.7211	10.1044	10.0901	11.8194	13.6936	10.5008	11.7976	11.3217	10.6241	11.0695	10.1659	9.63376	11.4424	9.57737	10.2267	6.16617
C9orf114	16.0945	12.6577	14.1706	11.0516	10.0216	12.9627	17.6967	13.0506	15.3452	15.5847	13.6949	14.5028	11.4171	7.79003	9.7452	11.517	9.73807	8.89465
CCBL1	11.4736	9.59852	11.2502	8.97182	10.0265	11.1085	11.2997	8.85195	11.944	10.8041	9.18258	11.1237	9.78664	9.75821	8.4182	8.00617	9.5049	9.75038
DOLK	27.337	22.0164	24.7839	23.2696	22.8568	20.9238	26.5947	29.4881	29.2874	26.9724	24.9631	26.2166	28.0497	23.2526	21.7388	25.8987	22.935	24.1848
SH3GLB2	21.0086	21.5436	20.7957	18.6742	18.8443	20.6518	20.7483	18.8315	22.5894	22.454	21.0784	22.9493	21.0438	18.4319	14.3604	19.6768	14.1111	11.0493
CRAT	16.1404	15.2629	14.5541	12.9264	14.0887	15.2764	19.8007	17.3092	17.3435	17.9827	18.0444	17.2991	12.9702	12.0369	12.6335	12.9736	13.748	12.218
IER5L	0.902871	0.768036	0.61704	0.887362	0.809605	0.684464	0.80184	0.605927	0.511619	1.16125	0.786241	0.507951	0.121048	0.384142	0.441442	0.139793	0.484619	0.268794
C9orf50	0.037832	0.0387003	0.0719345	0.106688	0.112448	0.0748593	0	0	0.04219	0.0793881	0.0394695	0.0370282	0.0442541	0.0386567	0	0	0.0839925	0.0752712
ASB6	9.52851	8.31526	9.17371	7.42232	6.93196	8.34113	10.2537	8.84096	10.099	10.1753	9.19191	9.94514	8.41473	6.77452	7.40554	8.3122	7.45782	6.70028
PTGES	0.0673861	0	0	0	0	0	0	0	0.0375107	0	0	0	0	0	0.0419957	0	0	0
TOR1A	60.4758	59.1748	62.4487	61.0324	61.8003	60.7416	61.2421	65.1161	59.8324	61.1489	62.0814	57.4917	63.0603	69.9746	65.2779	58.0734	64.7688	76.2242
C9orf78	88.5001	85.3666	85.6056	96.638	94.3002	87.7159	106.398	104.638	99.0154	98.073	96.3132	99.5777	118.367	110.136	110.592	113.551	101.434	118.738
FNBP1	21.1922	22.2742	20.372	19.0771	18.0225	16.7164	19.3263	15.8545	18.4145	17.6035	14.9387	16.5964	8.22462	16.7545	16.7962	7.89177	14.8112	16.9414
LOC100272217	0.491261	1.11203	0.751105	0.666646	0.756124	0.836246	0.760268	1.69477	0.818246	0.856132	1.50626	1.00784	1.96153	1.27856	0.745437	1.82411	1.53549	1.64565
QRFP	0.31478	0.697158	0.311114	0	0.320036	0	0	0.356137	0	0	0	0	0	0	0	0	0	0.353241
FIBCD1	0	0	0.0170439	0	0	0	0	0.0192108	0	0	0.0374062	0	0	0	0	0	0	0
FAM78A	7.4024	6.4653	6.74386	5.74065	4.81022	6.69971	8.66923	7.89668	8.70076	8.94532	11.1643	9.55533	5.1003	6.00294	5.23837	7.28198	5.72829	3.5265
UCK1	29.6774	26.5108	31.2767	22.9153	23.1659	25.6981	27.5425	27.1059	30.0453	30.2909	28.6105	29.318	18.6091	16.5119	18.0784	20.837	19.0854	16.4928
RAPGEF1	7.53221	8.80341	6.89156	5.29556	4.22768	7.19686	6.23846	3.54592	6.05323	6.70013	5.60892	7.84791	1.65263	3.12929	3.43613	2.36331	3.2666	2.08007
MED27	18.0575	16.0056	19.123	16.1613	19.1957	15.9989	20.2611	18.3593	18.5259	20.7443	19.8656	18.8356	22.7043	21.3952	18.4319	21.4505	18.7826	20.8974
SETX	17.2292	19.0007	13.4577	17.1846	16.084	13.9375	14.1244	18.9597	19.3678	13.3975	17.9189	15.6636	15.2824	13.4334	17.1334	13.476	15.5813	13.7898
TTF1	8.32447	7.52682	7.51625	9.0357	8.15349	10.0299	8.0059	7.36991	6.02357	8.02864	7.80317	7.69289	6.17837	9.02868	7.15718	6.81566	8.54652	10.0172
DDX31	8.34873	5.89977	6.65316	7.7598	8.01816	6.37327	8.85962	7.48006	7.33344	8.29129	8.36042	7.59838	9.04734	8.99364	7.72028	10.0516	8.11139	8.88731
AK8	0.167214	0.227158	0	0.261829	0.220617	0.0826417	0.0862564	0.11937	0.247625	0	0.0870707	0.298025	0.0969662	0.198711	0.138447	0.155277	0.0922633	0.137788
TSC1	6.73722	7.40811	5.94288	6.38918	6.43602	6.16364	6.75984	7.09894	6.73645	6.5781	7.39038	7.75184	5.77869	5.47435	5.77138	5.89629	5.98273	4.86215
RALGDS	32.6845	28.983	32.7294	30.8496	29.0655	30.9573	36.1156	29.4992	31.4527	34.1323	32.6686	36.6293	20.3468	17.027	19.4141	21.2578	22.3303	14.9707
GBGT1	3.68571	3.41741	2.86332	4.46497	4.22116	5.05947	5.34152	4.08004	3.62377	4.5593	4.41144	4.331	9.63042	6.73831	4.81211	8.73731	4.88152	4.82674
OBP2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABO	1.56034	0.958144	1.26117	1.10013	0.502501	1.04214	1.32717	1.25693	1.1316	0.777938	0.569876	1.14631	1.64436	1.59495	1.8049	1.88207	0.996648	0.660172
SURF6	21.1081	15.6277	18.4578	19.7104	17.3171	17.6707	26.4259	23.3612	22.6676	25.6089	20.0189	22.1067	22.3378	18.6307	17.9524	23.7582	19.5622	19.429
MED22	8.9362	6.63825	5.89341	6.21098	3.77019	6.56578	9.44087	7.5016	7.5527	9.14731	8.58117	8.21852	5.09408	4.07658	6.22652	6.34136	4.66483	3.78507
SURF1	37.8877	45.9913	57.0163	32.865	40.834	46.4542	46.0884	47.2352	56.5757	47.2783	39.2434	51.7627	75.4565	68.0894	49.1207	66.9058	50.8585	52.0984
SURF4	133.247	113.725	132.083	109.325	102.067	101.855	162.28	166.537	158.785	139.547	137.915	140.417	197.874	179.227	180.487	162.445	169.58	169.846
REXO4	12.1507	12.0641	12.3619	12.4949	12.2606	12.1519	15.8751	13.4709	13.2594	15.8415	12.5445	14.328	13.8533	12.0145	11.6588	13.9477	12.4917	11.3619
SLC2A6	7.70177	8.26759	6.41644	6.43897	8.06583	8.89452	7.70289	8.14138	8.53286	9.00541	13.3101	10.913	4.62819	4.41937	4.64868	5.44273	5.09753	5.9309
TMEM8C	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191838	0	0	0	0
FAM163B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SARDH	4.41716	2.9466	3.1468	3.18411	2.47472	3.4174	5.27813	3.30523	3.67344	4.6402	2.72962	3.59248	2.41878	1.21823	2.40345	1.94467	1.52581	1.87966
VAV2	2.19593	1.36159	1.12076	1.34896	0.965022	1.95169	1.73347	1.47077	1.40799	2.60737	2.37427	1.61397	0.973092	0.733995	1.06021	1.45859	1.09322	0.84429
BRD3	17.49	14.8582	14.6572	16.7373	11.0034	14.9414	22.0939	18.38	19.6757	19.2578	19.9797	20.3152	16.7792	17.5169	18.6833	20.7993	20.9752	16.0717
RNU6ATAC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3689A,MIR3689E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3689C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3689D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3689B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3689D2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3689F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCN1	0.0503011	0	0	0.14195	0.149745	0	0.207299	0.162583	0.0563834	0.26496	0.105191	0.595845	0.535318	10.1138	7.72831	0.227355	9.11333	10.7399
LOC100506599	0.192882	0.235017	0.292469	0.217352	0.343181	0.171453	0.238917	0.0618175	0.170784	0.221279	0.100283	0.111859	0.266486	0.293909	0.333606	0.149662	0.211778	0.13282
C9orf116	2.89684	2.9357	3.11111	3.04977	3.6767	2.44184	2.63078	2.79088	3.20216	3.99328	2.70924	2.86866	4.63913	5.81397	3.87002	4.61135	4.6549	4.98739
GLT6D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SOHLH1	0	0	0	0	0	0	0	0.0480064	0	0	0	0	0	0	0	0	0.0497396	0
CAMSAP1	3.50299	3.13753	2.73205	2.74374	2.85805	4.13738	4.23126	3.73722	3.45048	4.23327	4.45992	4.16075	3.3712	2.51384	3.26848	3.7924	2.89049	2.33042
UBAC1	40.5312	36.2022	41.0188	33.6954	34.9294	34.3169	49.8293	42.7639	41.4954	41.373	37.9707	40.2627	56.9004	40.0328	35.8368	51.4687	36.2667	34.9423
NACC2	1.80517	1.48779	1.45823	1.29418	1.28469	1.75807	1.98468	1.46865	1.40825	1.87566	1.86518	1.87998	1.09534	0.721452	0.950415	1.0574	0.895605	0.597945
C9orf69	17.751	14.5565	14.3346	15.073	12.8706	17.7979	18.9156	15.845	17.1639	20.25	23.1099	21.247	13.3693	8.89999	11.6925	17.6803	11.8386	9.6917
LHX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QSOX2	1.30192	1.61104	1.49473	1.35787	1.38096	1.38019	1.38181	1.31101	1.52985	1.71839	1.77768	1.7161	2.51058	2.2237	1.58649	2.39459	1.81879	1.87736
DKFZP434A062	0.272999	0.414483	0.2799	0.170832	0.157255	0.213303	0.0822298	0.242518	0.163142	0.224826	0.212605	0.284345	0.0650447	0.172899	0.11188	0.0376434	0.0621571	0.0779582
DNLZ	32.8328	29.7379	26.5922	28.2804	33.1296	28.7764	33.7206	30.1222	31.9532	36.1333	30.7468	34.5519	24.3349	20.5677	18.7895	28.51	24.6164	23.6274
CARD9	16.8173	14.2276	13.7935	10.488	6.55423	10.6178	14.359	15.9965	15.4564	14.6195	13.4917	12.8835	10.1638	8.59956	11.2713	11.5002	8.65328	8.31464
SNAPC4	3.52683	2.38411	2.41757	1.68274	1.55048	2.15098	3.42434	2.28598	2.77963	3.23039	2.981	3.05357	1.97039	1.70993	1.98838	2.23651	1.57536	1.21626
SDCCAG3	15.7797	13.194	14.8339	11.6045	10.7623	15.2058	17.4504	13.9366	13.7106	16.4082	15.3137	15.2849	15.1035	10.9428	11.3343	15.7977	11.8671	10.2062
INPP5E	4.96267	4.13033	3.31088	2.67804	2.29706	2.81639	4.47663	3.71362	3.71835	4.81025	3.4785	4.3423	2.74591	2.61048	3.27373	3.06502	1.75304	1.40868
SEC16A	16.2817	14.0883	12.1422	9.35628	8.68322	11.101	14.6616	14.2704	15.3296	14.0859	16.0622	14.6672	8.13952	7.83134	9.89764	9.4037	7.02617	5.2397
NOTCH1	7.1388	6.72069	4.96268	4.09719	3.46039	4.58228	6.45156	3.95066	6.49799	5.73977	4.90728	6.06873	0.771063	1.78512	2.00179	0.913677	1.81686	1.23872
MIR4673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT2	90.0242	72.7863	90.7644	79.7054	67.4494	78.203	93.9072	67.414	79.8631	94.1148	71.1715	86.4547	38.958	47.946	54.1975	36.6604	59.5663	61.0546
SNHG7,SNORA17,SNORA43	121.5	16.9627	15.362	16.8337	16.8474	16.6084	20.25	20.5796	186.978	372.505	177.647	14.9462	27.8468	24.4193	18.2725	25.3424	169.671	21.3011
LCN10	0.732029	1.58207	1.08409	1.21052	1.65184	1.12893	0.785367	0.501865	0.650805	0.919114	0.244015	0.427398	0	0.0895167	0.0363973	0.0653147	0.194038	0.0579572
LCN6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119488	0	0	0	0.118993
LCN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100263	0	0	0
LCN15	0	0	0	0	0	0	0	0	0	0	0	0	0.127044	0.106978	0	0.119792	0.118395	0
KIAA1984-AS1	0.0967965	0.689303	0.367227	0.227299	0.359012	0.215191	0.449473	0.284754	0.322034	0.454986	0.302214	0.469334	0.167857	0.320049	0.209902	0.215235	0.159885	0.143273
EDF1	310.055	278.999	295.131	318.837	331.12	283.558	335.999	290.13	319.351	304.975	285.81	297.606	340.886	364.132	307.185	352.461	303.346	363.643
FBXW5	47.5375	39.526	46.7005	28.4463	26.9773	34.6962	54.1878	46.2589	53.1782	47.1232	33.9178	44.5251	42.787	32.8369	35.7238	37.4761	32.4935	26.6963
CLIC3	0	0	0	0	0	0	0	0	0	0.0994638	0.0980923	0.284029	0	0.096813	0	0	0.320557	0
ABCA2	4.27556	4.95246	3.33531	2.3119	2.11045	2.80294	4.05408	1.67225	3.7749	4.41428	2.38746	5.02337	0.29685	1.58923	1.43768	0.200757	1.4985	0.973211
FUT7	2.80103	1.44485	1.80137	1.35578	1.0743	1.41023	4.29323	1.24969	3.03771	2.85709	1.13496	2.00319	0.0276051	3.94682	4.24578	0.0796451	3.84148	3.13148
NPDC1	41.4301	33.8676	29.8734	26.476	25.176	28.9932	31.2483	13.1243	27.7256	28.3379	13.3419	23.4762	0.999158	7.59425	8.5333	0.729194	8.43711	9.21914
ENTPD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAPCD2	18.3701	13.3347	11.2602	5.28457	4.08163	5.85561	16.1136	12.0727	15.8229	12.0077	8.2563	9.86122	6.27256	6.68788	8.38754	4.93221	5.21709	2.93713
LOC100289341	1.69154	1.17255	1.7884	2.06942	1.86426	2.11446	2.76521	1.47118	2.13038	2.27273	2.16204	2.64456	2.48865	2.40876	2.10605	2.10358	2.40072	2.3411
DPP7	82.0494	74.549	76.997	77.3065	87.754	75.9258	95.6614	78.8589	90.5739	86.8859	74.4865	86.5456	83.6981	81.5546	73.8219	77.8432	70.3765	72.801
LRRC26	0	0	0	0.051786	0.0546482	0.0545398	0.113378	0	0	0.0580721	0.172793	0	0.065351	0	0	0	0	0.0553307
MIR3621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANAPC2	3.01488	2.54928	2.63821	2.37601	2.98075	2.89489	2.56769	2.20836	3.45603	3.08012	3.33334	3.71326	2.21227	2.44294	2.21638	2.52672	2.20142	1.80632
TPRN	1.3669	1.58771	1.54277	0.733576	1.17991	1.0717	1.58988	1.11331	1.24994	1.65314	1.60252	1.84845	1.40176	1.6543	1.36905	1.83051	0.954241	0.919107
TMEM203	58.5986	61.3706	63.1284	61.3225	69.6776	68.0034	76.3339	68.8366	69.9184	66.5219	66.0031	69.6434	78.0062	74.7676	69.536	70.7697	68.6949	75.2047
RNF208	0.314961	0.650975	0.481178	0.237186	0.438263	0.374809	0.194552	0.817257	0.354899	0.133277	0.594144	0.439097	0.527243	0.713695	0.399817	0.502242	0	0.190914
FAM166A	0	0.0614685	0.0568397	0	0	0.0590492	0	0	0	0	0	0	0	0.122566	0.226344	0.0676972	0.0669858	0
LOC100129722	0	0.145971	0	0.033559	0.0707309	0	0	0.0766293	0.159132	0.0374361	0.148943	0.104686	0.0833781	0.072917	0.222792	0.03998	0	0.0354734
NRARP	4.29237	3.98623	4.46209	2.37377	2.34829	4.47719	4.76732	4.30918	4.07967	4.63945	4.69201	4.02922	1.75976	1.94932	2.15675	2.15282	2.0125	1.43824
EXD3	1.57015	1.25567	1.24629	1.32703	0.989457	1.31821	1.35734	0.838779	1.28182	1.53537	1.16336	1.11951	0.813726	1.25622	1.16411	0.696324	1.05614	1.25524
ENTPD8	0.183548	0.0566363	0	0.0492645	0.082513	0.0824169	0	0	0.0617371	0	0.0578843	0.0810558	0	0	0	0	0	0.0274818
NSMF	15.16	14.2936	13.3971	10.1793	8.5278	12.0476	16.7627	15.9238	17.564	17.7959	16.4258	17.1776	9.13144	10.2093	10.8837	10.8631	9.94106	4.28553
PNPLA7	0.184069	0.116446	0.0871003	0.172775	0.23857	0.272505	0.130684	0.233021	0.203084	0.203457	0.298654	0.19911	0.184216	0.221506	0.226323	0.215756	0.289199	0.191495
WDR85	28.4637	27.0021	29.5606	30.2214	30.9421	28.8201	33.6375	33.7147	34.955	33.4453	31.593	34.6168	33.8579	28.1417	29.4742	33.8722	29.8453	32.6591
ZMYND19	68.0516	67.6645	79.7103	66.6158	64.1853	69.8599	83.9836	82.07	86.636	88.5243	82.6336	83.013	106.142	89.956	80.3073	105.498	81.0478	90.6727
C9orf37	16.1874	12.8774	13.5552	11.6491	13.3097	14.2713	13.3034	14.2034	14.7145	14.9266	14.7404	13.7386	13.8993	11.2664	11.8524	14.8108	9.99863	11.6752
FLJ43315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM230C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100288966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100233156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC389834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC283788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100507412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA45S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNA5-8S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC401074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRG2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4L2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DUX4,DUX4L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLCXD1	0	0	0	0	0	0	0	0	0	0	0	0.00981348	0	0	0	0	0	0
LINC00685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CSF2RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR3690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL3RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASMTL-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP17A,ASMT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD99P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XG,XGPY2	0.0391485	0	0	0.0183724	0.0774074	0.038665	0.0606192	0.230107	0.0866838	0.0816795	0.285053	0.132493	0.0902382	0.0994496	0.145155	0.195363	0.150506	0.231173
GYG2	2.97043	2.30351	1.84642	2.82164	2.43513	2.30366	4.12093	3.61235	3.44309	3.4409	3.57689	4.35774	2.21679	2.0159	2.4094	1.80929	1.85926	2.59156
ARSH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARSF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXorf28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR4767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
