attrib_name,average surv>24 months,average surv<24 months,log2FC stratified by survival
UBE3C,0.073375676,-0.085169327,-0.158545003
KLRG2,0.096027312,-0.062521405,-0.158548716
LOC646214,0.11453798,-0.044012313,-0.158550293
MGC16025,0.083815576,-0.074760411,-0.158575987
EPN2,0.260041394,0.101413494,-0.1586279
DNAJC2,0.052902809,-0.105772367,-0.158675176
SGOL2,0.163109993,0.004427987,-0.158682006
THAP9,0.108651529,-0.050096344,-0.158747873
C1orf227,0.042991999,-0.115767548,-0.158759547
FAM119A,0.089382183,-0.069506624,-0.158888808
ADAM20,0.154307112,-0.004802399,-0.159109511
ATXN3,0.098721479,-0.060428037,-0.159149516
CCNG2,0.099738122,-0.059463318,-0.159201441
SSBP1,0.07448542,-0.084740625,-0.159226045
ZNF224,0.092918385,-0.066374801,-0.159293187
STARD3NL,0.070356472,-0.088940184,-0.159296656
ZNF320,0.114074467,-0.045229268,-0.159303735
CFL2,0.101121124,-0.0582812,-0.159402324
SPC25,0.152221017,-0.007202881,-0.159423898
INO80D,0.116472937,-0.043008379,-0.159481316
IMMP2L,0.039284957,-0.120283213,-0.15956817
ALS2CR11,0.10462436,-0.054946921,-0.159571281
UBE2G1,0.075109211,-0.084524432,-0.159633643
C3orf34,0.08606771,-0.073605325,-0.159673035
NME2P1,0.061057255,-0.098638769,-0.159696023
ATR,0.093114083,-0.066603085,-0.159717168
HESRG,0.122140256,-0.03758417,-0.159724426
ASB16,0.06751835,-0.092213318,-0.159731668
HNRNPA0,0.064712838,-0.095053792,-0.15976663
C14orf143,0.099571124,-0.060204196,-0.15977532
SNRNP48,0.118690967,-0.04113983,-0.159830797
ZDHHC22,0.107905512,-0.051951171,-0.159856683
TATDN1,0.078428698,-0.081442191,-0.159870889
CEP97,0.129829908,-0.030059027,-0.159888935
C5orf38,0.091255761,-0.068681485,-0.159937246
C7orf11,0.068821408,-0.091273706,-0.160095115
C5orf30,0.141202383,-0.018936905,-0.160139288
ARID5A,0.061091785,-0.09905527,-0.160147055
CYP3A4,0.117253414,-0.042900074,-0.160153488
TMEM106B,0.092965861,-0.067222991,-0.160188852
HNRNPH1,0.076698506,-0.083514148,-0.160212654
PMPCB,0.078482539,-0.081742937,-0.160225477
C6orf26,0.041994772,-0.118344166,-0.160338939
SNX33,0.069301174,-0.091052284,-0.160353457
CCDC40,-0.002662162,-0.163103307,-0.160441145
C7orf10,0.118428236,-0.042027565,-0.160455801
RPL5,0.084212873,-0.076279545,-0.160492418
ZNF572,0.142301565,-0.018196371,-0.160497935
C14orf105,0.139714189,-0.020809508,-0.160523697
FRG2C,0.074825213,-0.085736591,-0.160561805
CTTNBP2,0.222863834,0.062221913,-0.160641921
AMOTL2,0.369366074,0.208684044,-0.16068203
RPL32,0.082688869,-0.077993358,-0.160682227
RCOR3,0.096227205,-0.06445815,-0.160685355
OS9,0.064295413,-0.096413877,-0.16070929
FAM18B,0.081140256,-0.079595164,-0.16073542
RSPO1,0.229565469,0.068794459,-0.160771011
LOC100133050,0.061458962,-0.09933765,-0.160796611
P4HA3,0.122277418,-0.038575631,-0.160853049
GPR1,0.113799218,-0.04707417,-0.160873388
ZNF442,0.150671053,-0.010249437,-0.160920489
TMBIM4,0.07913261,-0.081834929,-0.160967539
LOC728554,0.055722191,-0.105309148,-0.161031339
TMEM130,0.150319737,-0.010801585,-0.161121322
SNORA68,0.061637553,-0.099543051,-0.161180604
MED7,0.106054481,-0.055128404,-0.161182885
ST7OT4,0.141854339,-0.019352054,-0.161206393
SMYD2,0.076122404,-0.085106785,-0.161229189
SEC24D,0.113462838,-0.047797002,-0.16125984
NOD1,0.077502489,-0.08377115,-0.16127364
GCSH,-0.00314271,-0.164485337,-0.161342627
ST13,0.106731188,-0.054625218,-0.161356405
HES2,0.032172297,-0.129185036,-0.161357333
ZNF652,0.138362909,-0.023053644,-0.161416553
ARHGEF11,0.144542781,-0.01695403,-0.161496811
C14orf118,0.104994417,-0.056502657,-0.161497074
HIBADH,0.059623186,-0.101942417,-0.161565604
SNHG5,0.073380868,-0.088286918,-0.161667785
GCNT7,0.127382504,-0.034342624,-0.161725128
CCDC18,0.096925853,-0.064832928,-0.161758781
HOMER2,0.195722724,0.033767632,-0.161955092
ZEB1,0.137109673,-0.02491319,-0.162022863
CSNK1A1L,0.185920733,0.023889656,-0.162031077
UCK2,0.049032112,-0.113008685,-0.162040798
CCDC45,0.086425356,-0.075678331,-0.162103686
PDE4B,0.193913371,0.031764845,-0.162148527
SUMO2,0.11284808,-0.04952102,-0.1623691
FAM86D,0.015481081,-0.146905697,-0.162386778
USP12,0.109951529,-0.052463759,-0.162415288
ATAD2B,0.127764154,-0.034706042,-0.162470196
TMEM50B,0.084512624,-0.077976637,-0.162489262
CCL24,0.075025,-0.08753464,-0.16255964
RBAK,0.102999644,-0.059563467,-0.162563111
RPUSD3,0.077103058,-0.085489523,-0.162592581
EDEM3,0.105090292,-0.057507104,-0.162597395
LOC347376,0.142170235,-0.02044899,-0.162619224
ADAM21,0.086219488,-0.076433604,-0.162653092
TBC1D19,0.113152774,-0.049582333,-0.162735107
SCARNA17,0.084932183,-0.077826641,-0.162758825
UBA6,0.107779018,-0.055008648,-0.162787666
BOD1,0.097904694,-0.064883672,-0.162788366
C9orf70,0.076934602,-0.08585653,-0.162791131
ZNF395,0.11730825,-0.04550321,-0.16281146
RPS15A,0.084440434,-0.078490277,-0.162930711
EPR1,0.1827867,0.019813255,-0.162973445
AAK1,0.108491145,-0.054500171,-0.162991316
ZNF596,0.061040078,-0.101986107,-0.163026185
OR4F5,0.079573578,-0.083460678,-0.163034255
UBE2CBP,0.11903389,-0.044087247,-0.163121137
C20orf160,0.1978266,0.034644833,-0.163181767
RYBP,0.11112941,-0.052067126,-0.163196535
C14orf79,0.029056294,-0.134162895,-0.16321919
NGLY1,0.093949395,-0.069303679,-0.163253074
LEAP2,0.094986451,-0.06827099,-0.16325744
ZCCHC4,0.09510441,-0.068164456,-0.163268866
NDUFA5,0.083709175,-0.079679467,-0.163388642
ZNF121,0.118862127,-0.044538446,-0.163400572
TES,0.019236238,-0.144210311,-0.163446549
GYLTL1B,0.089253094,-0.074245232,-0.163498326
FAM185A,0.053855014,-0.109646428,-0.163501442
C1GALT1,0.131155903,-0.032351017,-0.163506921
SYT4,0.080593919,-0.082923056,-0.163516974
C12orf61,0.104328058,-0.059225516,-0.163553574
C14orf19,0.109005156,-0.054562757,-0.163567914
RCN2,0.091614083,-0.071955597,-0.16356968
MUC6,0.115645306,-0.048034408,-0.163679714
PTMA,0.090957148,-0.072744265,-0.163701413
C19orf45,0.045585669,-0.118133212,-0.16371888
G2E3,0.151150107,-0.012588348,-0.163738455
ZNF98,0.14751298,-0.016249962,-0.163762942
GAS8,0.047651991,-0.116277729,-0.163929721
TXNRD1,0.085256437,-0.078715504,-0.163971941
BAZ2B,0.094158535,-0.069820566,-0.163979101
PL-5283,0.07890761,-0.085094592,-0.164002202
SPCS3,0.124223115,-0.03983399,-0.164057106
APH1B,0.078601814,-0.085459543,-0.164061357
DNAJB6,0.04925,-0.114852988,-0.164102988
ASAH1,0.073750747,-0.090410029,-0.164160776
RTTN,0.129009388,-0.035187163,-0.164196551
CEACAM4,0.074635597,-0.089585508,-0.164221106
FSCN1,0.042780725,-0.12144879,-0.164229515
AGA,0.050998542,-0.113231969,-0.164230511
SIPA1L1,0.091861273,-0.072374703,-0.164235976
FGF10,0.019373578,-0.144878597,-0.164252174
TRIM4,0.073624716,-0.09068032,-0.164305035
SNORA34,0.07638958,-0.087917309,-0.16430689
FAM116A,0.099836095,-0.064551416,-0.164387511
C9orf30,0.109388691,-0.055044595,-0.164433286
FAM200A,0.089385455,-0.075064179,-0.164449634
MSH5,0.056143279,-0.108311845,-0.164455124
LOC100190939,0.077862233,-0.086602808,-0.164465041
GALNS,0.034976458,-0.129501521,-0.164477979
TAS2R41,0.077003876,-0.087499397,-0.164503274
LOC613037,0.043487553,-0.121094865,-0.164582419
CRYZ,0.070551778,-0.094081571,-0.164633349
ZNF639,0.100559068,-0.064095213,-0.164654281
C12orf23,0.177820413,0.013135679,-0.164684734
MSH3,0.108213585,-0.056483129,-0.164696713
NDST2,0.069507255,-0.095203676,-0.16471093
WNT3,0.126665043,-0.038110858,-0.164775901
CATSPER1,0.029101814,-0.135699696,-0.164801509
GALK2,0.117907539,-0.046973388,-0.164880928
SEPT7P2,0.061857717,-0.103036393,-0.16489411
ATP6V0A2,0.117001387,-0.047943282,-0.164944669
ATG10,0.079203841,-0.085790551,-0.164994391
C14orf101,0.093785846,-0.071213141,-0.164998987
ADAM6,0.239013905,0.073960378,-0.165053526
FLJ23867,0.052283855,-0.112788459,-0.165072314
NCRNA00169,0.106626636,-0.058521966,-0.165148602
PSPH,0.034643848,-0.130562921,-0.165206769
METTL10,0.117031543,-0.048246484,-0.165278027
FSD2,0.110784068,-0.054502972,-0.16528704
ZFP62,0.110424467,-0.054875118,-0.165299584
ATPBD4,0.114117461,-0.051186048,-0.165303509
C12orf29,0.113892923,-0.051432775,-0.165325699
HMGN1,0.094672119,-0.070664925,-0.165337044
FRMPD2,0.111729196,-0.053608438,-0.165337634
TUBD1,0.122807717,-0.042638384,-0.165446101
LZTS1,0.163268883,-0.002319125,-0.165588008
GEM,0.322242283,0.15659133,-0.165650953
C9orf3,0.11315569,-0.052501983,-0.165657673
ANKRD36BP1,0.13720256,-0.028661062,-0.165863623
SLCO2B1,0.300826885,0.134948394,-0.165878491
ARSB,0.104265861,-0.061654008,-0.165919869
BAIAP2L1,0.103334139,-0.062631958,-0.165966097
HTR3B,0.095318599,-0.070665311,-0.16598391
ITGA8,0.325528698,0.159459192,-0.166069507
DLGAP4,0.057292034,-0.108839657,-0.166131691
CHST14,0.05834303,-0.10779746,-0.16614049
KLHDC7B,0.055209993,-0.110965535,-0.166175528
RHEB,0.077693385,-0.088513077,-0.166206462
G3BP1,0.113011807,-0.053251394,-0.166263201
CAMLG,0.111224644,-0.055039094,-0.166263738
FAM195B,0.041156757,-0.12512849,-0.166285246
C17orf42,0.11225633,-0.054104964,-0.166361294
MTMR4,0.11513574,-0.051255738,-0.166391478
NPB,0.032855797,-0.133637486,-0.166493283
PRG4,0.221466038,0.054965336,-0.166500702
NRXN1,0.243103343,0.076602614,-0.166500729
DNAJC3,0.112909993,-0.053593889,-0.166503882
RSBN1L,0.088274573,-0.078236149,-0.166510722
GORASP1,0.063531721,-0.102995497,-0.166527218
GIGYF1,0.037551209,-0.128982172,-0.166533381
ZNF90,0.146930939,-0.01977326,-0.166704199
PDE4D,0.131786451,-0.034946801,-0.166733252
LOC401397,0.055315363,-0.111429624,-0.166744987
SCARNA9L,0.132417745,-0.034363365,-0.16678111
SVIL,0.073658357,-0.09340763,-0.167065987
TP53BP1,0.071607183,-0.095489027,-0.167096211
ANKRD36B,0.124157539,-0.042968955,-0.167126494
TSPAN3,0.077123898,-0.090115675,-0.167239572
SLC10A1,0.149925462,-0.017320865,-0.167246327
PIK3R1,0.084938016,-0.082334764,-0.16727278
PMS2L11,0.074571942,-0.09274889,-0.167320831
PMS2CL,0.073964118,-0.093409167,-0.167373285
RAB11FIP3,0.06685729,-0.100609853,-0.167467143
AUH,0.100729445,-0.066752863,-0.167482308
RNF126P1,0.088790967,-0.078699433,-0.1674904
REEP2,0.126583926,-0.040927063,-0.167510989
TIMP2,0.051084175,-0.116434428,-0.167518603
RASIP1,0.292459424,0.12492816,-0.167531264
OR2W5,0.073997013,-0.093558961,-0.167555974
CDADC1,0.106179125,-0.061409063,-0.167588188
NCRNA00029,0.079399538,-0.08820458,-0.167604118
DLG1,0.109663727,-0.05794849,-0.167612217
LMOD2,0.118084922,-0.049646722,-0.167731643
MFAP3L,0.338129552,0.170391284,-0.167738268
LCMT1,0.085552596,-0.082196683,-0.167749279
LRRN4CL,0.097191216,-0.070622876,-0.167814092
EBPL,0.095323435,-0.072495394,-0.167818829
SIRT5,0.082542034,-0.085291072,-0.167833107
ACBD7,0.217287945,0.04935432,-0.167933625
CHD6,0.10706931,-0.060908076,-0.167977386
CCDC46,0.364675676,0.196683602,-0.167992074
TSPAN11,0.134488229,-0.033526602,-0.168014831
LOXL3,0.088221835,-0.079900903,-0.168122738
IFT27,0.075062233,-0.093067161,-0.168129394
ZNF8,0.085376636,-0.082811526,-0.168188161
ATG12,0.105476778,-0.062719649,-0.168196428
ING4,0.079483962,-0.088740647,-0.168224609
MEP1A,0.050773506,-0.11747797,-0.168251477
CLDN15,0.058323257,-0.109949611,-0.168272868
TDRD3,0.116000178,-0.052287247,-0.168287424
NDUFS4,0.099112233,-0.069200526,-0.168312759
CXorf65,0.087899431,-0.08041942,-0.168318851
NID2,0.288367674,0.119990566,-0.168377108
CD300LG,0.288094595,0.11962618,-0.168468415
TMEM194A,0.117377632,-0.051109701,-0.168487333
CAMKK2,0.084673044,-0.083847803,-0.168520847
USP30,0.080887091,-0.087690668,-0.168577759
ZKSCAN1,0.075668954,-0.09292642,-0.168595374
BRD3,0.076489758,-0.092154672,-0.16864443
NTN4,0.255677134,0.087017192,-0.168659942
EIF2S3,0.114050925,-0.054625825,-0.16867675
MAGI3,0.186660811,0.017978419,-0.168682392
MCL1,0.06908357,-0.099604766,-0.168688336
CBR3,0.172167888,0.003452706,-0.168715182
SCML2,0.123245804,-0.0454712,-0.168717003
SRR,0.063510313,-0.105281447,-0.16879176
LOC650623,0.0838149,-0.085000517,-0.168815418
TP53BP2,0.099122013,-0.069713338,-0.168835351
RPL27,0.085538407,-0.083428645,-0.168967052
ALPK3,0.215556863,0.046565124,-0.168991739
UBE2E1,0.104200996,-0.064828728,-0.169029724
TBL1XR1,0.1094234,-0.059643171,-0.16906657
GRAMD2,0.077764474,-0.091305095,-0.169069569
ANKAR,0.104011238,-0.065201969,-0.169213206
GTF2H2,0.125915149,-0.043318728,-0.169233878
MAN1A1,0.156003201,-0.013239873,-0.169243074
C5,0.0237649,-0.145545586,-0.169310487
CDCA7,0.112321657,-0.0570198,-0.169341457
ICA1L,0.088970626,-0.080388661,-0.169359287
KIAA1468,0.107746159,-0.061620253,-0.169366413
RPL21P44,0.124256117,-0.045281405,-0.169537522
TOP2A,0.211574751,0.041966277,-0.169608474
ZNF880,0.160004481,-0.009783669,-0.16978815
TMED4,0.061501067,-0.108331941,-0.169833008
MLL5,0.094888905,-0.074973642,-0.169862547
CEBPD,0.1263484,-0.043550173,-0.169898572
CIT,0.157879765,-0.012048466,-0.169928231
EFNA1,0.232521586,0.062477471,-0.170044115
UGT2B10,0.081071053,-0.088980323,-0.170051376
STAT5B,0.108308215,-0.061807175,-0.17011539
ZCCHC10,0.126025676,-0.044090005,-0.170115681
MTBP,0.130648329,-0.039520889,-0.170169217
ADH1B,0.263617923,0.093440838,-0.170177086
SUMF2,0.01964495,-0.150578603,-0.170223553
PLXDC2,0.134620092,-0.035610462,-0.170230555
UGT1A7,0.093267141,-0.076978533,-0.170245673
ODF4,0.105863336,-0.064441796,-0.170305132
MCTS1,0.098814189,-0.071519096,-0.170333285
PURB,0.079047511,-0.091316294,-0.170363804
WDR52,0.084794666,-0.085645664,-0.17044033
C10orf108,0.244714972,0.074248531,-0.17046644
CEP110,0.079319879,-0.091169932,-0.170489811
ZNF629,0.067509531,-0.102986551,-0.170496081
SETD5,0.107368172,-0.063167892,-0.170536065
MBTPS2,0.118124822,-0.05242587,-0.170550692
CMTM6,0.102569061,-0.067996545,-0.170565606
C8orf47,0.117325605,-0.053255716,-0.17058132
CSRNP2,0.096290078,-0.074337326,-0.170627404
NPTXR,0.116037055,-0.054639142,-0.170676197
CTSA,-0.005475782,-0.176194318,-0.170718536
MAPT,0.091967425,-0.078765843,-0.170733268
ETV5,0.124162838,-0.046576294,-0.170739132
N4BP2,0.143719203,-0.027091922,-0.170811126
SUZ12,0.118432646,-0.052422263,-0.170854909
C12orf11,0.102761807,-0.068154654,-0.17091646
SCTR,0.114289972,-0.056643513,-0.170933485
PRSS42,0.106105654,-0.064861732,-0.170967386
CXorf48,0.069131792,-0.101903518,-0.171035311
C18orf32,0.103112482,-0.068104322,-0.171216804
TEX12,0.104220733,-0.067050437,-0.17127117
LDHAL6A,0.118575889,-0.052825268,-0.171401157
RABL2B,0.03916042,-0.132280891,-0.17144131
SGCZ,0.166091572,-0.005426753,-0.171518325
IFT88,0.104499182,-0.067211697,-0.17171088
NCRNA00051,0.143376849,-0.028434798,-0.171811648
LOC375190,0.017704054,-0.154157134,-0.171861188
WDSUB1,0.096281828,-0.075582224,-0.171864052
GAS2,0.127879374,-0.044032214,-0.171911588
LOC150197,0.073281686,-0.098644906,-0.171926592
MCTP2,0.160478485,-0.011467741,-0.171946226
ABCG5,0.100996408,-0.070967455,-0.171963864
PANX3,0.108690007,-0.063304472,-0.17199448
PIWIL1,0.138237767,-0.033785262,-0.172023028
ARVCF,0.106213976,-0.065836476,-0.172050452
RPL14,0.086453521,-0.085756297,-0.172209818
BHMT,0.098718848,-0.073498169,-0.172217017
PKDREJ,0.100818101,-0.071422918,-0.172241019
KDELR3,0.16068133,-0.011566939,-0.172248269
DISP2,0.062164509,-0.11008945,-0.172253959
TBL1X,0.138889403,-0.033406876,-0.172296279
C3AR1,-0.046363585,-0.218673096,-0.172309511
CYP3A5,0.108687802,-0.063710115,-0.172397917
CRBN,0.111207183,-0.061217124,-0.172424308
SEH1L,0.095299111,-0.077126702,-0.172425813
RIMBP3C,0.086580121,-0.085848619,-0.17242874
RPL19P12,0.115406046,-0.057037045,-0.17244309
AURKAPS1,0.133706401,-0.038748788,-0.172455189
PIGX,0.091472226,-0.081010117,-0.172482343
NAA16,0.107167461,-0.065400868,-0.172568329
QRFP,0.119737518,-0.052836284,-0.172573802
LIX1,0.150883713,-0.021690948,-0.172574661
SNORA75,0.044752454,-0.127866433,-0.172618887
OR7E37P,0.072872119,-0.099786002,-0.172658122
CTHRC1,0.231038051,0.058304527,-0.172733524
MAGOHB,0.119485562,-0.053256246,-0.172741807
C7orf28B,0.073024431,-0.099764704,-0.172789135
C15orf29,0.104586913,-0.068202706,-0.172789619
PIGP,0.111915861,-0.060890973,-0.172806833
FERMT2,0.302168137,0.129308876,-0.17285926
LRP5,0.080363478,-0.092646202,-0.17300968
SRFBP1,0.141066856,-0.031975943,-0.1730428
DDIT3,0.065607148,-0.107474805,-0.173081953
RAB11FIP2,0.104468385,-0.068728165,-0.173196551
CCDC77,0.094596479,-0.078606137,-0.173202616
INO80C,0.108344026,-0.064896351,-0.173240377
UTP15,0.121576814,-0.051715922,-0.173292736
XRCC2,0.107405512,-0.065924611,-0.173330123
ULK4,0.108308428,-0.06503981,-0.173348238
CALML4,0.114088798,-0.059263198,-0.173351996
PPM1A,0.125393563,-0.047963997,-0.17335756
C4orf21,0.13357404,-0.03978606,-0.1733601
ALCAM,0.081418492,-0.092059497,-0.173477989
DPYSL5,0.059822795,-0.113741653,-0.173564448
FAM92A3,0.087507788,-0.086122325,-0.173630113
GALR2,0.068233855,-0.105438385,-0.17367224
WISP1,0.215851707,0.042176853,-0.173674854
LOC153684,0.089866892,-0.08384111,-0.173708001
ECSCR,0.182103805,0.00837949,-0.173724315
ZNF35,0.108917852,-0.064866158,-0.17378401
ZSWIM7,0.05165256,-0.122162796,-0.173815357
KCNE3,0.095195448,-0.07864935,-0.173844798
CLEC12B,0.053616145,-0.120232982,-0.173849127
CHD1,0.119627454,-0.054346291,-0.173973745
UNK,0.064937162,-0.109038872,-0.173976034
CITED4,-0.036732824,-0.210732871,-0.174000048
PPM1L,0.063330156,-0.11069971,-0.174029866
CENPH,0.114861344,-0.059187206,-0.17404855
WBP11P1,0.121302383,-0.052773244,-0.174075626
LRWD1,0.03148357,-0.142619485,-0.174103055
MLLT10,0.078701565,-0.095422615,-0.174124179
C15orf33,0.117921622,-0.056274704,-0.174196326
CALCB,0.109185135,-0.065144311,-0.174329446
SLC31A2,0.064795413,-0.109560341,-0.174355753
GAS1,0.229476138,0.055118699,-0.174357439
ECT2L,0.135956188,-0.038532577,-0.174488765
MCM9,0.125690398,-0.048882854,-0.174573252
ZCCHC11,0.093316394,-0.081313632,-0.174630026
LOC643387,0.117594879,-0.057105478,-0.174700357
ADA,0.030493101,-0.144234914,-0.174728015
RNF144A,0.04151835,-0.133248572,-0.174766922
PRKCI,0.116354267,-0.058449944,-0.174804211
FBXO27,0.182752418,0.007945685,-0.174806733
TET3,0.10557941,-0.069310663,-0.174890073
KIAA1009,0.109863229,-0.06507098,-0.174934209
MGAT3,0.165927489,-0.009013228,-0.174940717
RBP4,0.092803236,-0.082160751,-0.174963987
PPIB,0.099767461,-0.075252408,-0.175019869
ZNF550,0.108784388,-0.066256408,-0.175040796
PTEN,0.085892817,-0.089200014,-0.17509283
ENTPD1,0.127736522,-0.047407585,-0.175144107
CTDP1,0.059958606,-0.115186463,-0.175145069
PIH1D2,0.069192532,-0.105954608,-0.17514714
SNORD1C,0.076062233,-0.099228164,-0.175290398
ZNF205,0.104073898,-0.07125659,-0.175330488
RSL24D1,0.109626209,-0.06571518,-0.175341389
SENP7,0.133669915,-0.041832131,-0.175502045
AP3S1,0.121046799,-0.054517144,-0.175563943
HIST1H2AG,0.146510917,-0.029057561,-0.175568478
E2F3,0.098834388,-0.076751611,-0.175585999
PPP1R15A,0.087753947,-0.087848275,-0.175602222
KIAA1919,0.125026209,-0.050581564,-0.175607773
ATP2C1,0.100650284,-0.074988246,-0.17563853
ZNF497,0.052638585,-0.123014295,-0.175652879
SLC25A42,0.081485206,-0.094177814,-0.17566302
DYM,0.122982468,-0.052689686,-0.175672154
LOC285740,0.105759104,-0.069953336,-0.17571244
PCDHGB4,0.154929552,-0.020784611,-0.175714163
CTPS2,0.11710537,-0.058641033,-0.175746403
ZNF184,0.141462411,-0.034293499,-0.17575591
FZD4,0.305967248,0.130197722,-0.175769526
ATP9B,0.114764687,-0.061177292,-0.175941979
RAB28,0.095557966,-0.080427615,-0.175985581
ERCC8,0.116205014,-0.059786056,-0.17599107
SLC22A15,0.213859139,0.037767452,-0.176091687
ITGAV,0.177321124,0.001120916,-0.176200208
TRIM63,0.09424175,-0.081968568,-0.176210317
MITF,0.138150071,-0.038150677,-0.176300748
DCUN1D4,0.106126458,-0.070284347,-0.176410805
LAMB3,0.100183606,-0.07627992,-0.176463526
CCL26,0.089808748,-0.086669684,-0.176478432
TBXAS1,0.038617994,-0.137899667,-0.176517662
PRR4,0.110815078,-0.065710605,-0.176525683
PCDHGB6,0.195895021,0.019259064,-0.176635958
SLC5A3,0.126591465,-0.05006096,-0.176652426
LOC440354,0.108815861,-0.068008922,-0.176824782
ANP32E,0.12809143,-0.048771487,-0.176862916
ZNF14,0.144732752,-0.032177109,-0.176909862
NRIP3,0.036443457,-0.140485511,-0.176928967
CD44,0.05413638,-0.122827124,-0.176963503
IL17D,0.110513478,-0.066475902,-0.17698938
LOC100133545,0.003541607,-0.173462631,-0.177004238
SEMA3B,0.045887696,-0.131187078,-0.177074774
CHRD,0.199804623,0.022727449,-0.177077174
LAMB2L,0.046488051,-0.130601098,-0.177089149
SLC25A13,0.068267603,-0.108848137,-0.177115741
SNORA71D,0.116064118,-0.061101665,-0.177165783
ABHD3,0.102706828,-0.074568417,-0.177275244
ZBED5,0.107620341,-0.069698896,-0.177319237
LRP5L,0.089575925,-0.087833638,-0.177409562
POM121L9P,0.119818385,-0.05768113,-0.177499516
C1orf112,0.131404339,-0.04616352,-0.177567858
